DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,Lagged NPAs,Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
87,2022,CNND,Canandaigua National Corp,4747.541,74.68,312.559,3762.068,606.781,23.019,3477.511,1100.384,47.854,144.109,50.734,10.566,2022,Optimal,0.13562233,0.036747142,0.086184736,0.86437767,0.9291106953444584,0.913815264,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
100,2022,CZBS,Citizens Bancshares Corp,807.136,9.084,172.167,620.208,4.878,1.904,340.855,178.621,9.437,23.722,6.548,1.369,2022,Optimal,0.17592353,0.19984742,0.187885475,0.8240764700000001,0.666878610281964,0.812114525,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
101,2022,CZFS,Citizens Financial Services Inc,2333.393,27.837,200.147,1844.208,262.294,8.842,1724.999,441.714,29.06,72.134,9.738,7.488,2022,Optimal,0.14673095,0.075249339,0.1109901445,0.85326905,0.8600336940081579,0.8890098555,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
103,2022,CZWI,Citizens Community Bancorp Inc,1816.386,22.128,167.088,1424.72,216.884,13.233,1411.784,279.998,17.761,56.369,10.43,12.721,2022,Optimal,0.15557067,0.072584275,0.1140774725,0.84442933,0.864655343749096,0.8859225275,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
110,2022,EFSI,Eagle Financial Services Inc,1616.717,25.73,101.729,1264.075,242.335,2.766,1323.307,158.389,14.521,49.213,13.345,2.27,2022,Optimal,0.15976366,0.097001901,0.1283827805,0.84023634,0.823150897165127,0.8716172195,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
124,2022,FBPI,First Bancorp of Indiana Inc,518.48,7.872,32.588,389.675,90.769,1.273,350.569,116.889,2.436,13.691,3.954,0.468,2022,Optimal,0.20335884,0.10123681,0.152297825,0.79664116,0.8161398001216469,0.847702175,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
126,2022,FBTT,First Bankers Trustshares Inc,1118.117,14.578,56.592,913.551,140.788,8.634,551.269,483.311,8.823,27.649,7.04,7.634,2022,Optimal,0.12439807,0.048241603,0.0863198365,0.87560193,0.9079570914530856,0.9136801635,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
128,2022,FCCO,First Community Corp,1672.946,25.357,118.361,1385.382,158.539,1.415,980.857,564.754,14.613,47.943,11.569,5.831,2022,Optimal,0.10938939,0.035632202,0.072510796,0.89061061,0.9311875356305308,0.927489204,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
133,2022,FFBB,FFB Bancorp,1294.464,15.341,92.358,1081.227,105.853,2.93,842.553,349.397,26.521,48.086,13.339,6.373,2022,Optimal,0.1028914,0.050265705,0.0765785525,0.8971086,0.9042800221682952,0.9234214475,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
134,2022,FFBC,First Financial Bancorp.,17003.316,269.368,2041.373,12701.177,1698.305,60.106,10298.971,3636.829,217.612,519.143,189.641,39.774,2022,Optimal,0.17740358,0.067488862,0.122446221,0.82259642,0.8735558479297744,0.877553779,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
149,2022,FKYS,First Keystone Corp,1329.194,14.554,120.386,993.499,205.453,7.066,858.398,382.279,14.024,37.5,5.331,5.359,2022,Optimal,0.19773672,0.061197673,0.1294671965,0.80226328,0.8846630094334933,0.8705328035,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
151,2022,FMAO,Farmers & Merchants Bancorp Inc,3015.351,29.603,298.14,2468.864,226.277,8.235,2356.387,400.588,32.515,86.787,15.537,4.689,2022,Optimal,0.10954055,0.057370629,0.0834555895,0.89045945,0.8914843529288158,0.9165444105,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
152,2022,FMBH,First Mid Bancshares Inc,6744.215,98.594,633.155,5257.001,816.437,27.055,4825.874,1222.25,72.952,184.277,74.682,23.539,2022,Optimal,0.14645569,0.076275217,0.1113654535,0.85354431,0.858260757480584,0.8886345465,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
160,2022,FNWB,First Northwest Bancorp,2042.07,35.94,158.282,1564.255,292.271,1.4,1547.551,338.25,15.645,69.863,10.327,1.79,2022,Optimal,0.17540796,0.037021602,0.106214781,0.82459204,0.9286001334425432,0.893785219,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
162,2022,FOTB,First Ottawa Bancshares Inc,1354.688,21.45,71.501,1082.765,194.131,7.965,1104.798,113.045,12.243,44.13,6.824,6.003,2022,Optimal,0.1423479,0.14515098,0.14374944,0.8576521,0.7464945975944587,0.85625056,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
165,2022,FRFC,First Robinson Financial Corp,471.987,5.965,22.828,369.925,74.696,1.43,236.218,186.272,2.591,10.519,3.065,0.936,2022,Optimal,0.1505393,0.10103388,0.12578659,0.8494607000000001,0.8164745302842089,0.87421341,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
170,2022,FSFG,First Savings Financial Group Inc,2093.725,61.207,151.565,1515.834,400.063,17.215,1489.904,338.079,15.386,60.652,51.227,13.57,2022,Optimal,0.22082537,0.11262897,0.1667271699999999,0.77917463,0.7975444230973061,0.8332728300000001,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
174,2022,FVCB,FVCBankcorp Inc,2344.322,20.316,202.382,1830.162,294.959,3.508,1840.434,293.945,24.984,65.244,2.834,4.493,2022,Optimal,0.15469562,0.077047436,0.115871528,0.84530438,0.8569284259453918,0.884128472,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
180,2022,GNTY,Guaranty Bancshares Inc,3351.495,47.477,295.558,2681.154,359.894,2.845,2376.219,697.935,40.447,107.829,23.485,10.886,2022,Optimal,0.13184389,0.037438608,0.084641249,0.86815611,0.927824918580628,0.915358751,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
183,2022,HARL,Harleysville Financial Corp,912.127,8.81,84.839,755.886,64.726,7.293,567.131,181.537,8.79,24.158,2.993,2.902,2022,Optimal,0.10511765,0.19861743,0.15186754,0.89488235,0.6685891177137312,0.84813246,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
186,2022,HBCP,Home Bancorp Inc,3228.28,47.75,329.954,2633.181,245.087,14.464,2430.75,487.593,34.072,118.015,13.885,10.976,2022,Optimal,0.11509875,0.084144298,0.099621524,0.88490125,0.8447728809620138,0.900378476,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
207,2022,INBK,First Internet Bancorp,4543.104,41.553,364.974,3441.245,719.46,8.618,3499.401,607.902,35.541,97.093,21.257,7.571,2022,Optimal,0.17005064,0.088513723,0.1292821815,0.82994936,0.8373677407464343,0.8707178185,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
218,2022,KISB,Kish Bancorp Inc,1295.448,21.14,71.972,1037.12,157.159,0.642,1023.505,176.187,12.86,38.245,12.107,0.555,2022,Optimal,0.14132915,0.053700495,0.0975148224999999,0.85867085,0.8980725637791411,0.9024851775,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
222,2022,LCNB,LCNB Corp,1919.121,28.483,200.675,1604.97,96.897,1.537,1401.278,323.167,22.128,61.042,14.288,0.43,2022,Optimal,0.099554652,0.037420776,0.068487714,0.900445348,0.9278580555437034,0.931512286,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
223,2022,LFGP,Ledyard Financial Group Inc,743.465,16.071,52.999,570.332,111.124,1.361,362.057,306.049,6.981,18.686,11.214,1.446,2022,Optimal,0.18452186,0.039565208,0.112043534,0.81547814,0.9238812386264472,0.887956466,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
227,2022,MBCN,Middlefield Banc Corp,1687.682,17.548,197.691,1402.019,77.782,11.851,1352.872,171.659,15.673,50.177,6.746,7.932,2022,Optimal,0.10531713,0.065445319,0.0853812244999999,0.89468287,0.8771493612428176,0.9146187755,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
254,2022,NIC,Nicolet Bankshares Inc,8763.969,88.713,972.529,7178.921,553.479,56.109,6180.499,1662.032,94.26,239.961,57.92,40.055,2022,Optimal,0.099015039,0.056729679,0.077872359,0.900984961,0.8926316159612661,0.922127641,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
255,2022,NIDB,Northeast Indiana Bancorp Inc,445.528,5.768,43.127,366.817,32.0,3.224,324.753,92.437,6.553,15.307,3.345,2.989,2022,Optimal,0.10939243,0.10597551,0.1076839699999999,0.89060757,0.8083583062341047,0.89231603,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
262,2022,OBK,Origin Bancorp Inc,9686.067,118.971,949.943,7775.702,878.167,28.517,7090.022,1726.505,87.715,275.278,57.274,14.679,2022,Optimal,0.11819773,0.049325286,0.083761508,0.88180227,0.9059866627477804,0.916238492,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
277,2022,PBBK,PB Bankshares Inc,386.547,4.285,45.987,289.495,48.548,1.653,304.847,55.06,2.114,10.864,1.417,1.049,2022,Optimal,0.15975636,0.042931184,0.101343772,0.84024364,0.9176720676136192,0.898656228,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
279,2022,PBHC,Pathfinder Bancorp Inc,1399.921,16.022,111.582,1125.43,152.569,8.292,897.735,393.972,12.932,41.403,5.914,9.236,2022,Optimal,0.13611432,0.081126214,0.108620267,0.86388568,0.8499227695167144,0.891379733,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
308,2022,RNST,Renasant Corp,16988.176,261.654,2136.016,13486.966,1197.734,53.345,11578.304,2857.982,166.068,481.298,149.253,58.639,2022,Optimal,0.12553027,0.066340962,0.095935616,0.87446973,0.8755727026080427,0.904064384,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
312,2022,SBFG,SB Financial Group Inc,1335.633,24.142,118.428,1086.665,104.827,6.481,962.075,245.106,12.521,39.399,18.231,5.113,2022,Optimal,0.12694631,0.10244915,0.11469773,0.87305369,0.814142629616976,0.88530227,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
315,2022,SBSI,Southside Bancshares Inc,7558.636,82.633,745.997,6198.019,550.52,11.609,4147.691,2646.114,105.02,212.341,40.857,10.862,2022,Optimal,0.10024277,0.075099942,0.087671356,0.89975723,0.8602921662142551,0.912328644,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
328,2022,SOME,Somerset Trust Holding Co,2017.477,32.446,102.869,1657.822,242.867,15.465,1263.828,613.204,20.856,70.489,13.608,10.66,2022,Optimal,0.11434863,0.093887772,0.104118201,0.8856513699999999,0.828341125290502,0.895881799,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
350,2022,TRMK,Trustmark Corp,18015.478,287.44,1492.268,14437.648,1724.319,67.255,12204.039,3518.596,71.887,494.708,205.144,67.958,2022,Optimal,0.11705188,0.059622856,0.088337368,0.88294812,0.8874640054008045,0.911662632,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
353,2022,UBAB,United Bancorporation of Alabama Inc,1407.237,17.201,212.607,1169.038,18.939,11.632,722.515,339.042,18.685,43.392,14.664,7.063,2022,Optimal,0.10717589,0.14977109,0.12847349,0.8928241100000001,0.7394766813975119,0.87152651,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
361,2022,UNTY,Unity Bancorp Inc,2444.948,26.949,239.231,1787.528,398.951,9.686,2078.631,160.01,38.457,90.108,8.045,9.065,2022,Optimal,0.21063225,0.048632006,0.1296321279999999,0.78936775,0.907246763932933,0.870367872,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
366,2022,VBTX,Veritex Holdings Inc,12154.361,117.841,1449.773,9123.234,1421.102,50.128,9482.651,1403.892,146.315,364.657,52.822,43.667,2022,Optimal,0.17142268,0.039041492,0.105232086,0.82857732,0.9248509471458144,0.894767914,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
371,2022,WASH,Washington Trust Bancorp Inc,6660.051,83.804,453.669,5018.962,1032.239,14.203,5110.139,1037.391,71.681,155.99,62.602,12.846,2022,Optimal,0.17518541,0.060075719,0.1176305645,0.82481459,0.886657683176309,0.8823694355,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
377,2022,WSBC,WesBanco Inc,16931.905,204.799,2426.662,13131.09,1174.185,39.488,10702.728,3789.055,192.113,474.313,117.391,42.901,2022,Optimal,0.14586194,0.052131326,0.098996633,0.85413806,0.900903385895384,0.901003367,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
