DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,NPAs (Previous Period),Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
289,2024,PKBK,Parke Bancorp Inc,2142.236,12.768,300.073,1631.05,190.512,8.788,1868.153,23.379,27.512,58.708,4.301,13.335,2024,Optimal,0.060964677,0.011291895,0.036128286,0.939035323,0.9776683763494416,0.963871714,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
292,2024,PNC,The PNC Financial Services Group Inc,560038.0,7302.0,54469.0,426738.0,63543.0,2216.0,309712.0,139732.0,5889.0,13499.0,8056.0,2357.0,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
293,2024,PNFP,Pinnacle Financial Partners Inc,52589.449,621.031,6431.881,42842.992,2835.203,86.635,35485.776,8381.268,475.056,1365.59,371.178,149.103,2024,Optimal,0.085201299,0.018675215,0.0519382569999999,0.914798701,0.963334309650402,0.948061743,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
295,2024,PRK,Park National Corp,9805.35,189.035,1243.848,8143.526,296.588,62.101,7817.128,1100.861,151.42,398.019,122.588,70.87,2024,Optimal,0.087707594,2.1872496e-05,0.043864733248,0.912292406,0.9999562559647912,0.956135266752,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
299,2024,PVBK,Pacific Valley Bancorp,655.647,7.578,56.379,579.52,17.818,0.107,485.992,27.7,4.423,17.427,1.478,0.168,2024,Optimal,0.030808118,0.0,0.015404059,0.969191882,1.0,0.984595941,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
306,2024,RF,Regions Financial Corp,157302.0,2529.0,17910.0,127603.0,7020.0,823.0,96727.0,32102.0,1893.0,4818.0,2265.0,942.0,2024,Optimal,0.011441669,0.0,0.0057208345,0.988558331,1.0,0.9942791655,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
309,2024,RRBI,Red River Bancshares Inc,3149.594,38.623,319.739,2805.106,2.864,2.602,2075.013,687.209,34.235,89.294,20.441,3.272,2024,Optimal,0.024112999,0.0,0.0120564995,0.975887001,1.0,0.9879435005,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
314,2024,SBNC,Southern Bancshares NC Inc,5385.584,62.646,603.651,4443.927,274.869,7.488,3248.926,1690.362,157.824,125.488,178.961,6.008,2024,Optimal,0.086457871,0.0,0.0432289355,0.913542129,1.0,0.9567710645,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
317,2024,SFBS,ServisFirst Bancshares Inc,17351.643,96.318,1616.772,13543.459,2085.524,22.528,12605.836,1887.553,227.242,446.659,35.056,44.997,2024,Optimal,0.021069417,0.012948686,0.0170090515,0.978930583,0.9744336782722278,0.9829909485,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
321,2024,SFST,Southern First Bankshares Inc,4087.593,43.546,330.444,3435.765,288.129,3.963,3631.767,151.617,15.53,81.222,12.141,10.877,2024,Optimal,0.068008035,0.0,0.0340040175,0.931991965,1.0,0.9659959825,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
324,2024,SMBC,Southern Missouri Bancorp Inc,4604.316,53.253,488.748,3952.457,131.875,11.29,3849.803,445.705,50.182,139.483,24.844,10.568,2024,Optimal,0.05105393,0.016449503,0.0337517165,0.94894607,0.967633408346504,0.9662482835,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
326,2024,SNV,Synovus Financial Corp.,60233.644,737.467,5266.251,51095.359,1864.837,288.177,42609.028,10296.861,482.46,1749.577,239.604,309.549,2024,Optimal,0.046295008,0.002808417,0.0245517125,0.953704992,0.9943988962350324,0.9754482875,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
329,2024,SPFI,South Plains Financial Inc,4232.239,74.338,438.949,3620.876,119.26,6.09,3055.054,577.24,49.717,147.098,48.072,24.553,2024,Optimal,0.067582771,0.028694122,0.0481384465,0.932417229,0.9442125285129216,0.9518615535,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
331,2024,SSB,SouthState Bank Corp,46381.204,606.869,5890.415,38060.866,1010.306,184.124,33902.927,6795.313,534.783,1415.454,302.262,213.354,2024,Optimal,0.079401404,0.0,0.039700702,0.920598596,1.0,0.960299298,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
332,2024,SSBI,Summit State Bank,1067.094,15.639,91.723,962.562,7.223,44.206,918.768,74.117,-4.193,29.476,3.459,32.191,2024,Optimal,0.039073631,0.0,0.0195368155,0.960926369,1.0,0.9804631845,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
335,2024,STEL,Stellar Bancorp Inc,10905.79,165.357,1607.86,9128.384,88.378,39.191,7439.854,1681.225,115.003,407.992,23.046,38.92,2024,Optimal,0.079941567,0.0,0.0399707835,0.920058433,1.0,0.9600292165,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
337,2024,TBBK,Bancorp Inc (The),8727.543,131.597,789.783,7746.046,123.696,30.218,6113.628,1518.502,217.54,376.241,157.514,95.789,2024,Optimal,0.025385514,0.0,0.012692757,0.974614486,1.0,0.987307243,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
339,2024,TCBK,TriCo Bancshares,9673.728,140.581,1220.907,8087.576,216.238,34.595,6768.523,2036.61,114.868,331.434,64.407,46.882,2024,Optimal,0.081687874,0.007491928,0.0445899009999999,0.918312126,0.9851275671957542,0.955410099,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
343,2024,TFC,Truist Financial Corp,531176.0,6506.0,63679.0,390524.0,65462.0,1488.0,306383.0,119374.0,4818.0,14091.0,-813.0,1477.0,2024,Optimal,0.0052277099,0.0,0.00261385495,0.9947722901,1.0,0.99738614505,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
346,2024,THFF,First Financial Corp,5560.348,74.555,549.041,4718.914,223.006,27.665,3837.141,1213.545,47.275,174.986,42.772,16.719,2024,Optimal,0.068303771,0.032660172,0.0504819715,0.931696229,0.9367455569885192,0.9495180285,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
348,2024,TOWN,TowneBank,17246.89,289.248,2155.627,14437.298,349.456,7.751,11459.055,2589.876,161.757,442.605,251.145,7.867,2024,Optimal,0.073931645,0.0,0.0369658225,0.926068355,1.0,0.9630341775,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
352,2024,TSBK,Timberland Bancorp Inc,1923.475,23.73,245.413,1647.668,21.575,1.596,1439.001,250.257,24.283,64.167,11.136,3.936,2024,Optimal,0.070952793,0.029788669,0.050370731,0.929047207,0.942146054046357,0.949629269,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
357,2024,UBSI,United Bankshares Inc,30023.545,288.239,4993.223,23961.859,803.281,48.113,21673.493,3259.296,372.996,911.068,123.695,73.727,2024,Optimal,0.088015292,0.0,0.044007646,0.911984708,1.0,0.955992354,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
358,2024,UCB,United Community Banks Inc,27720.258,340.043,3432.127,23460.975,494.314,92.877,18175.98,6804.398,252.397,827.368,124.756,115.635,2024,Optimal,0.054993341,0.0,0.0274966705,0.945006659,1.0,0.9725033295,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
359,2024,UMBF,UMB Financial Corp,50409.664,593.913,3466.541,43142.029,3050.128,14.95,25640.809,13621.619,441.243,1000.892,628.117,47.673,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
362,2024,USB,U.S. Bancorp,678318.0,10554.0,59040.0,518309.0,74889.0,1494.0,371562.0,164626.0,6299.0,16289.0,11046.0,1832.0,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
363,2024,UVSP,Univest Financial Corp,8128.417,123.745,887.301,6759.259,416.927,40.093,6826.583,532.958,75.931,211.17,88.055,33.205,2024,Optimal,0.087738745,0.011356551,0.049547648,0.912261255,0.97754194405767,0.950452352,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
364,2024,UWHR,Uwharrie Capital Corp,1128.808,20.806,57.679,1030.236,31.771,1.242,666.377,361.774,9.342,35.925,9.736,0.192,2024,Optimal,0.040903602,0.0,0.020451801,0.959096398,1.0,0.979548199,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
367,2024,VLY,Valley National Bancorp,62491.691,556.556,7435.127,50075.857,3692.631,293.386,48799.711,6972.81,380.271,1628.708,224.501,373.329,2024,Optimal,0.065935201,0.0,0.0329676005,0.934064799,1.0,0.9670323995,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
368,2024,WABC,Westamerica Bancorporation,6076.274,50.292,889.957,5011.85,138.307,0.791,820.3,4254.671,138.636,250.595,43.155,0.735,2024,Optimal,0.057814737,0.0,0.0289073685,0.942185263,1.0,0.9710926315,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
370,2024,WAL,Western Alliance Bancorporation,80934.0,631.1,6707.0,66341.0,6631.0,418.0,53676.0,15327.0,787.7,2618.9,543.2,656.0,2024,Optimal,0.0067148582,0.0,0.0033574291,0.9932851418,1.0,0.9966425709,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
372,2024,WBS,Webster Financial Corp,79025.073,762.794,9133.214,64753.08,3556.649,218.6,52505.168,17772.134,768.707,2338.387,251.899,461.751,2024,Optimal,0.052479238,0.0,0.026239619,0.947520762,1.0,0.973760381,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
373,2024,WCCB,West Coast Community Bancorp,2680.428,24.611,332.981,2310.483,18.765,9.525,2045.215,423.101,29.579,95.128,4.053,0.618,2024,Optimal,0.044235995,0.0,0.0221179975,0.955764005,1.0,0.9778820025,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
375,2024,WFC,Wells Fargo & Co,1929845.0,35729.0,181066.0,1371804.0,286307.0,8443.0,896332.0,439300.0,19722.0,47676.0,34620.0,7936.0,2024,Optimal,0.0,3.7033795000000004e-16,1.85168975e-16,1.0,0.9999999999999992,0.9999999999999998,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
380,2024,WTBA,West Bancorporation Inc,4014.991,27.588,227.875,3357.596,397.18,0.296,3004.86,559.694,24.05,71.362,8.434,0.133,2024,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
382,2024,WTFC,Wintrust Financial Corp.,64879.668,817.108,6344.297,52512.349,4391.571,152.339,48055.037,8251.564,695.045,1962.535,488.325,193.939,2024,Optimal,0.089880554,0.0,0.044940277,0.910119446,1.0,0.955059723,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
383,2024,ZION,Zions Bancorporation National Association,88775.0,1287.0,6124.0,76223.0,5022.0,228.0,59033.0,18981.0,784.0,2430.0,700.0,298.0,2024,Optimal,0.0,0.013659372,0.006829686,1.0,0.973049384482976,0.993170314,0.9087669253373367,0.9363900117657884,1,Network Leaders,Network Leaders
