DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,NPAs (Previous Period),Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
93,2022,CSBB,CSB Bancorp Inc/OH,1159.108,13.446,95.92,1023.417,35.318,1.088,627.171,401.144,13.313,32.323,6.711,0.256,2022,Optimal,0.05217586,0.082862861,0.0675193605,0.94782414,0.8469559461602036,0.9324806395,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
94,2022,CSHX,Cashmere Valley Bank,2087.762,24.558,158.39,1900.019,17.166,0.404,1005.741,819.155,26.0,61.862,11.666,1.58,2022,Optimal,0.016827931,0.049502557,0.033165244,0.983172069,0.905664723406672,0.966834756,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
96,2022,CUBI,Customers Bancorp Inc,20896.112,112.365,1402.961,18156.953,1124.578,49.76,15466.359,3901.955,228.034,623.72,32.272,30.783,2022,Optimal,0.0,0.043442157,0.0217210785,1.0,0.9167329847494364,0.9782789215,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
98,2022,CYFL,Century Financial Corp,454.393,6.958,43.09,403.644,5.628,1.204,201.592,167.497,5.86,13.63,5.631,0.695,2022,Optimal,0.060971517,0.072108452,0.0665399845,0.939028483,0.8654829147825802,0.9334600155,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
99,2022,CZBC,Citizens Bancorp/OR,1055.153,16.032,58.658,955.728,29.531,2.226,378.687,464.92,9.102,29.479,3.037,0.193,2022,Optimal,0.029242745,0.18245783,0.1058502875,0.970757255,0.6913922418696319,0.8941497125,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
107,2022,EBMT,Eagle Bancorp Montana Inc,1948.384,44.521,158.416,1635.272,130.222,7.063,1353.678,358.715,10.701,63.312,30.499,7.778,2022,Optimal,0.09624071,0.12213476,0.109187735,0.90375929,0.7823171256186735,0.890812265,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
112,2022,EMYB,Embassy Bancorp Inc,1640.227,13.403,88.276,1521.107,20.724,2.579,1208.613,317.987,17.702,46.282,2.343,2.374,2022,Optimal,0.0,0.060253891,0.0301269455,1.0,0.8863406368767573,0.9698730545,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
113,2022,ENBP,ENB Financial Corp,1858.716,27.324,97.335,1638.958,116.58,2.881,1191.117,544.93,14.631,50.583,13.564,4.347,2022,Optimal,0.04932128,0.098047042,0.073684161,0.95067872,0.8214155892239087,0.926315839,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
121,2022,FBK,FB Financial Corp,12847.756,211.491,1325.518,10855.834,485.431,62.983,9298.212,1532.817,124.555,412.235,114.667,87.491,2022,Optimal,0.070138707,0.07936186,0.0747502835,0.929861293,0.8529467031566225,0.9252497165,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
122,2022,FBNC,First Bancorp/NC,10625.049,117.718,1031.596,9227.529,306.898,52.637,6665.145,2895.793,146.936,324.854,67.985,38.293,2022,Optimal,0.045053325,0.05347907,0.0492661975,0.954946675,0.8984715092631124,0.9507338025,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
132,2022,FDVA,Freedom Financial Holdings Inc,990.632,15.16,74.946,848.995,52.364,8.891,700.003,202.543,10.564,31.588,5.687,8.639,2022,Optimal,0.082980302,0.10873216,0.095856231,0.917019698,0.8038621699220847,0.904143769,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
135,2022,FFDF,FFD Financial Corp,652.853,6.756,52.553,578.932,15.069,0.429,509.447,40.889,9.127,19.934,2.923,0.339,2022,Optimal,0.039976063,0.051993486,0.0459847745,0.960023937,0.9011524563755712,0.9540152255,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
138,2022,FFMH,First Farmers and Merchants Corp,1942.289,23.115,96.665,1798.628,28.371,1.214,966.167,828.183,18.05,47.984,14.147,0.705,2022,Optimal,0.0,0.041580613,0.0207903065,1.0,0.920158627222836,0.9792096935,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
140,2022,FGBI,First Guaranty Bancshares Inc,3151.347,36.699,234.991,2723.792,183.369,20.032,2519.077,458.054,28.884,100.042,11.009,14.821,2022,Optimal,0.061104941,0.069775041,0.065439991,0.938895059,0.8695519369478354,0.934560009,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
141,2022,FGFH,Foresight Financial Group Inc,1477.46,22.627,127.231,1294.707,43.664,7.585,968.967,399.353,13.626,45.673,8.409,6.822,2022,Optimal,0.058089499,0.078889634,0.0684895665,0.941910501,0.8537577310711282,0.9315104335,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
146,2022,FISI,Financial Institutions Inc,5797.272,69.633,405.605,4929.424,312.451,12.166,4050.449,1143.346,56.573,167.372,46.271,10.217,2022,Optimal,0.069508412,0.080334429,0.0749214205,0.930491588,0.8512785914369854,0.9250785795,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
148,2022,FIZN,First Citizens Bancshares Inc,2404.31,29.62,155.41,2075.5,157.436,2.773,1335.313,752.329,27.064,68.051,18.294,4.212,2022,Optimal,0.066386554,0.14663396,0.106510257,0.933613446,0.7442357977954883,0.893489743,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
153,2022,FMBM,F & M Bank Corp,1245.902,20.032,70.792,1083.377,77.776,5.508,743.604,403.537,8.318,34.939,9.634,2.262,2022,Optimal,0.066929399,0.10058732,0.0837583594999999,0.933070601,0.8172115593699553,0.9162416405,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
155,2022,FMNB,Farmers National Banc Corp/OH,4082.2,45.013,292.295,3561.768,191.973,16.195,2404.75,1301.469,60.597,124.166,44.202,14.876,2022,Optimal,0.047727506,0.081079941,0.0644037235,0.952272494,0.8500019509658073,0.9355962765,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
159,2022,FNRN,First Northern Community Bancorp,1871.361,24.204,125.04,1726.874,5.422,10.197,984.93,627.532,15.884,54.696,6.933,8.579,2022,Optimal,0.0054233204,0.065850359,0.0356368397,0.9945766796,0.8764360147858242,0.9643631603,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
161,2022,FNWD,Finward Bancorp,2070.339,28.99,136.393,1775.017,135.503,8.253,1513.631,377.443,15.08,67.149,11.509,11.182,2022,Optimal,0.076066934,0.10115456,0.088610747,0.923933066,0.8162754554637635,0.911389253,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
172,2022,FUNC,First United Corp,1848.169,24.13,151.793,1570.733,97.867,7.239,1279.32,362.575,25.048,57.633,18.05,8.535,2022,Optimal,0.084608622,0.11406939,0.099339006,0.915391378,0.7952203138800895,0.900660994,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
173,2022,FUSB,First US Bancshares Inc,994.667,16.418,85.135,870.025,32.725,4.157,773.873,134.016,6.864,36.941,3.451,2.337,2022,Optimal,0.063805527,0.09885187,0.0813286984999999,0.936194473,0.8200815365586992,0.9186713015,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
175,2022,FXNC,First National Corp/VA,1369.383,20.709,108.36,1241.332,14.811,4.152,920.522,317.973,16.797,45.575,12.621,2.858,2022,Optimal,0.026008955,0.049942988,0.0379759715,0.973991045,0.904865333507042,0.9620240285,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
176,2022,GABC,German American Bancorp Inc,6155.991,82.665,558.393,5350.051,210.253,14.758,3784.934,1777.059,81.825,200.584,59.133,14.315,2022,Optimal,0.048185148,0.061298293,0.0547417204999999,0.951814852,0.8844843275367448,0.9452582795,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
185,2022,HBC2,HSBC USA Inc,164655.0,591.0,12113.0,123223.0,23753.0,622.0,59380.0,34662.0,548.0,2069.0,1595.0,441.0,2022,Optimal,0.0,0.29792265,0.148961325,1.0,0.5409238755483617,0.851038675,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
189,2022,HBT,HBT Financial Inc,4286.734,60.092,373.632,3587.024,280.256,6.057,2620.253,1398.095,56.456,145.874,34.717,5.186,2022,Optimal,0.087851631,0.042371094,0.0651113624999999,0.912148369,0.9187024769894474,0.9348886375,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
191,2022,HFBL,Home Federal Bancorp/LA,590.48,9.019,52.347,531.991,4.053,1.396,392.324,108.049,4.873,17.357,3.476,2.183,2022,Optimal,0.043440406,0.10823482,0.075837613,0.956559594,0.8046716850134703,0.924162387,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
206,2022,INBC,InBankshares Corp,1245.212,16.857,110.554,1060.327,66.342,0.948,846.74,323.635,8.814,42.036,4.225,1.314,2022,Optimal,0.086051885,0.04365582,0.0648538525,0.913948115,0.9163405805565288,0.9351461475,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
209,2022,IROQ,IF Bancorp Inc,857.558,13.051,71.658,752.02,24.244,0.411,525.983,224.048,5.784,22.263,5.504,1.294,2022,Optimal,0.063228616,0.11087238,0.087050498,0.936771384,0.8003868275129858,0.912949502,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
210,2022,ISBA,Isabella Bank Corp,2030.267,24.887,186.21,1744.275,87.016,1.684,1264.173,596.227,22.238,60.481,13.666,0.973,2022,Optimal,0.07367843,0.04374204,0.058710235,0.92632157,0.9161822781422122,0.941289765,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
220,2022,KSBI,KS Bancorp Inc,546.35,8.603,32.236,481.565,28.276,1.523,418.809,99.597,7.558,20.403,3.276,0.859,2022,Optimal,0.066342446,0.091677902,0.079010174,0.933657554,0.8320422134916494,0.920989826,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
221,2022,LARK,Landmark Bancorp Inc,1502.867,20.405,111.433,1300.649,68.253,7.781,849.94,498.3,9.878,38.88,13.7,4.26,2022,Optimal,0.069338352,0.095547428,0.08244289,0.930661648,0.8255713526260955,0.91755711,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
229,2022,MBKL,MBT Bancshares Inc,590.579,8.612,33.464,535.275,20.548,0.737,351.405,176.209,3.498,18.055,3.565,0.555,2022,Optimal,0.037386316,0.138135,0.087760658,0.962613684,0.7572607818931848,0.912239342,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
236,2022,MFGI,Merchants Financial Group Inc,2580.372,42.326,241.159,2257.301,65.393,16.948,1878.067,319.364,30.424,85.947,27.972,9.328,2022,Optimal,0.053573721,0.11024791,0.0819108155,0.946426279,0.8013994730240024,0.9180891845,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
239,2022,MOFG,MidWestOne Financial Group Inc,6577.876,77.632,492.793,5468.942,534.442,31.897,3840.524,2302.216,60.835,166.358,47.519,15.924,2022,Optimal,0.089248392,0.040616844,0.064932618,0.910751608,0.9219369852906204,0.935067382,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
245,2022,MVBF,MVB Financial Corp,3068.85,72.162,261.391,2570.482,210.431,20.287,2372.645,418.558,15.047,111.803,38.294,12.359,2022,Optimal,0.091661338,0.080138436,0.085899887,0.908338662,0.8516145091609351,0.914100113,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
246,2022,MYFW,First Western Financial Inc,2866.748,48.248,240.864,2405.229,210.181,4.327,2469.413,88.166,21.698,83.204,28.412,12.349,2022,Optimal,0.091203979,0.044178469,0.067691224,0.908796021,0.9153813829501593,0.932308776,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
248,2022,NBHC,National Bank Holdings Corp,9573.243,124.971,1092.202,7872.626,495.618,17.837,7220.469,1446.865,71.274,266.835,67.312,20.243,2022,Optimal,0.096611636,0.035470889,0.0660412625,0.903388364,0.9314883897233348,0.9339587375,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
257,2022,NRIM,Northrim BanCorp Inc,2674.318,58.172,218.629,2387.211,34.27,15.031,1501.785,728.335,30.741,95.115,34.077,6.43,2022,Optimal,0.03324279,0.098909827,0.0660763085,0.96675721,0.8199855446374128,0.9339236915,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
260,2022,NWFL,Norwood Financial Corp.,2047.07,22.071,167.085,1727.727,137.41,2.476,1473.945,424.345,29.233,68.397,9.932,1.459,2022,Optimal,0.089190337,0.05776867,0.0734795035,0.910809663,0.8907725826290545,0.9265204965,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
261,2022,NWPP,New Peoples Bankshares Inc,775.358,13.365,57.219,692.707,20.221,4.302,584.613,96.076,8.082,28.285,9.24,3.674,2022,Optimal,0.046948059,0.15295889,0.0999534745,0.953051941,0.7346672265131673,0.9000465255,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
263,2022,OBT,Orange County Bancorp Inc,2287.334,28.04,138.138,1974.387,154.976,5.953,1569.43,543.023,24.363,78.088,11.996,8.451,2022,Optimal,0.067192817,0.09333706,0.0802649385,0.932807183,0.8292620575762794,0.9197350615,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
272,2022,OSBC,Old Second Bancorp Inc,5888.317,86.573,461.141,5110.723,260.811,47.022,3869.609,1559.889,67.405,206.156,43.116,35.33,2022,Optimal,0.049854241,0.051591765,0.050723003,0.950145759,0.9018787200183144,0.949276997,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
274,2022,OVBC,Ohio Valley Banc Corp.,1210.787,21.615,135.028,1027.655,27.739,4.651,885.049,199.253,13.338,44.778,10.162,3.771,2022,Optimal,0.089764229,0.067272266,0.0785182475,0.910235771,0.8739360739652162,0.9214817525,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
278,2022,PBCO,PBCO Financial Corp,804.25,14.796,68.411,692.795,34.449,0.542,475.024,237.515,9.857,31.962,5.817,2.939,2022,Optimal,0.081067013,0.052079941,0.0665734769999999,0.918932987,0.9009962285746118,0.933426523,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
282,2022,PEBK,Peoples Bancorp of North Carolina Inc.,1620.927,26.13,105.195,1435.215,68.337,3.23,1032.608,448.05,16.123,51.108,26.689,3.728,2022,Optimal,0.047476176,0.088919232,0.068197704,0.952523824,0.836683512629888,0.931802296,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
285,2022,PFIS,Peoples Financial Services Corp,3553.515,33.553,315.35,3046.598,156.785,4.961,2730.116,578.622,38.09,95.749,11.845,4.134,2022,Optimal,0.063840269,0.038028931,0.0509346,0.936159731,0.9267285720767642,0.9490654,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
286,2022,PFLC,Pacific Financial Corp,1306.203,22.401,103.162,1180.362,13.403,1.421,639.958,288.88,10.888,40.946,7.227,0.899,2022,Optimal,0.029504531,0.27431413,0.1519093305,0.970495469,0.5694717282935565,0.8480906695,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
290,2022,PLBC,Plumas Bancorp,1621.044,17.451,119.004,1457.809,32.33,5.397,914.685,444.703,26.444,58.509,11.05,1.19,2022,Optimal,0.031283138,0.13777553,0.084529334,0.968716862,0.7578159727165164,0.915470666,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
294,2022,PPBN,Pinnacle Bankshares Corp,969.931,14.742,57.008,899.238,10.0,0.95,632.324,252.515,8.242,30.44,7.023,1.695,2022,Optimal,0.0072321837,0.064788489,0.03601033635,0.9927678163,0.8783073076591081,0.96398966365,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
297,2022,PSBQ,PSB Holdings Inc/WI,1337.689,17.94,101.942,1148.755,74.546,13.741,974.158,284.561,13.637,40.003,7.444,6.371,2022,Optimal,0.077514484,0.052732203,0.0651233435,0.922485516,0.8998183909455272,0.9348766565,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
