DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,NPAs (Previous Period),Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
70,2024,CCFN,Muncy Columbia Financial Corp,1595.958,19.027,166.41,1292.429,124.374,4.475,1125.937,331.698,19.023,50.465,10.375,10.117,2024,Optimal,0.12637513,0.074332212,0.100353671,0.87362487,0.8616215521237671,0.899646329,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
78,2024,CHBH,Croghan Bancshares Inc,1150.795,17.87,124.291,944.102,75.199,0.639,734.699,316.752,10.058,35.428,7.309,0.715,2024,Optimal,0.13006209,0.033439948,0.081751019,0.86993791,0.9352841970842798,0.918248981,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
81,2024,CIVB,Civista Bancshares Inc,4098.469,61.821,388.502,3211.87,451.946,15.126,3081.23,680.84,31.683,116.71,37.748,32.627,2024,Optimal,0.1474583,0.06316019,0.105309245,0.8525417,0.8811840575031312,0.8946907550000001,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
86,2024,CMTV,Community Bancorp/VT,1248.93,13.227,98.048,1001.645,138.0,6.955,928.589,162.327,12.764,34.631,7.182,8.338,2024,Optimal,0.12608949,0.14407452,0.135082005,0.87391051,0.748137874795079,0.864917995,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
87,2024,CNND,Canandaigua National Corp,5058.649,71.23,376.138,3999.41,632.277,14.437,3802.467,975.701,44.602,137.06,54.223,38.394,2024,Optimal,0.13528981,0.045968622,0.090629216,0.86471019,0.9121032485427656,0.909370784,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
89,2024,COFS,ChoiceOne Financial Services Inc,2723.243,33.408,260.415,2214.103,210.752,2.034,1545.64,896.123,26.727,74.442,17.995,4.177,2024,Optimal,0.11250856,0.048255757,0.0803821585,0.88749144,0.9079313293959806,0.9196178415,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
95,2024,CTBI,Community Trust Bancorp Inc,6193.245,79.427,757.584,5070.189,320.186,15.584,4486.637,1069.458,82.813,185.995,62.565,30.333,2024,Optimal,0.098544296,0.055968932,0.077256614,0.901455704,0.8939951161366175,0.922743386,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
101,2024,CZFS,Citizens Financial Services Inc,3025.724,39.347,299.734,2382.028,307.816,13.177,2313.242,427.659,27.818,86.455,15.401,28.612,2024,Optimal,0.14166917,0.069264416,0.105466793,0.85833083,0.8704447375905194,0.894533207,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
102,2024,CZNC,Citizens & Northern Corp,2610.653,44.93,275.284,2093.909,210.82,18.845,1895.848,402.38,25.958,79.115,29.209,24.142,2024,Optimal,0.13493982,0.095230672,0.115085246,0.86506018,0.8260993333466468,0.884914754,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
105,2024,DIMC,Dimeco Inc,1079.785,16.77,107.002,911.012,48.173,8.537,775.302,226.856,12.942,37.761,7.494,11.881,2024,Optimal,0.10479659,0.070122801,0.0874596954999999,0.89520341,0.8689443848229901,0.9125403045,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
107,2024,EBMT,Eagle Bancorp Montana Inc,2103.09,39.715,174.765,1681.228,201.089,8.426,1520.646,304.499,9.778,63.438,17.776,3.895,2024,Optimal,0.14306428,0.088515001,0.1157896404999999,0.8569357200000001,0.8373655835359498,0.8842103595,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
108,2024,ECBK,ECB Bancorp Inc,1418.153,13.062,168.268,998.533,235.2,1.213,1145.333,89.779,3.991,24.988,1.226,1.957,2024,Optimal,0.22653376,0.037455185,0.1319944725,0.77346624,0.9277941147886788,0.8680055275,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
110,2024,EFSI,Eagle Financial Services Inc,1866.215,30.059,118.987,1575.156,149.512,6.13,1467.049,128.887,15.343,51.227,21.557,2.586,2024,Optimal,0.096979933,0.082230352,0.0896051425,0.903020067,0.8480353986597484,0.9103948575,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
114,2024,EQBK,Equity Bancshares Inc,5332.047,72.786,592.918,4374.789,316.397,26.457,3500.816,1037.547,62.621,186.162,38.822,34.675,2024,Optimal,0.10058247,0.12413126,0.112356865,0.89941753,0.7791516624135157,0.887643135,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
120,2024,FBIZ,First Business Financial Services Inc,3853.215,63.105,328.589,3107.14,327.975,20.844,3113.128,359.749,44.245,124.206,29.251,28.418,2024,Optimal,0.12323815,0.069184689,0.0962114195,0.87676185,0.8705842129768845,0.9037885805,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
124,2024,FBPI,First Bancorp of Indiana Inc,635.318,9.469,31.537,465.606,129.894,0.494,479.435,100.813,1.535,15.031,3.445,1.825,2024,Optimal,0.20621658,0.066430402,0.136323491,0.79378342,0.8754154009949165,0.863676509,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
126,2024,FBTT,First Bankers Trustshares Inc,1179.236,15.876,67.454,997.641,109.548,10.684,629.511,409.496,4.182,24.672,8.452,10.228,2024,Optimal,0.093179525,0.14739449,0.1202870074999999,0.906820475,0.7430796621657126,0.8797129925,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
132,2024,FDVA,Freedom Financial Holdings Inc,1090.487,14.86,81.439,909.532,87.025,13.21,767.898,236.253,4.71,25.258,4.815,13.686,2024,Optimal,0.10539699,0.1041535,0.1047752449999999,0.89460301,0.8113423541201472,0.895224755,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
134,2024,FFBC,First Financial Bancorp.,18570.261,304.389,2438.041,14329.138,1162.762,65.859,11761.778,3375.334,228.83,612.01,223.568,66.037,2024,Optimal,0.14651541,0.065843772,0.106179591,0.85348459,0.8764476113109004,0.893820409,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
136,2024,FFIC,Flushing Financial Corp,9038.972,91.398,724.539,7178.933,962.497,46.153,6745.848,1587.486,-31.333,182.011,-57.445,51.318,2024,Optimal,0.10524611,0.06220005,0.08372308,0.89475389,0.8828844905439424,0.91627692,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
149,2024,FKYS,First Keystone Corp,1428.583,17.228,106.782,1045.88,267.346,5.681,947.714,400.859,-13.203,32.279,6.697,4.97,2024,Optimal,0.20953195,0.034957612,0.122244781,0.79046805,0.9324462923028388,0.877755219,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
152,2024,FMBH,First Mid Bancshares Inc,7519.734,124.134,846.391,6057.096,572.584,21.292,5665.848,1070.01,78.898,228.728,96.286,32.03,2024,Optimal,0.11710966,0.057078816,0.087094238,0.88289034,0.8920065086234781,0.912905762,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
160,2024,FNWB,First Northwest Bancorp,2232.006,32.665,153.882,1688.026,353.549,18.644,1695.635,354.779,-6.613,56.32,12.614,30.515,2024,Optimal,0.18553516,0.082449927,0.1339925435,0.81446484,0.8476605246239718,0.8660074565,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
164,2024,FRBA,First Bank,3780.346,40.693,409.156,3055.896,286.779,24.989,3144.266,152.351,42.244,122.546,7.308,17.314,2024,Optimal,0.10652474,0.071371278,0.088948009,0.89347526,0.8667664898890448,0.911051991,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
165,2024,FRFC,First Robinson Financial Corp,477.636,7.06,32.331,395.691,44.825,1.465,260.181,154.911,3.66,12.434,3.249,1.231,2024,Optimal,0.094515584,0.15955354,0.127034562,0.905484416,0.7248017715507987,0.872965438,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
170,2024,FSFG,First Savings Financial Group Inc,2450.368,31.986,177.115,1880.881,354.376,15.688,1985.146,274.705,13.592,58.062,12.53,17.386,2024,Optimal,0.16697791,0.07522341,0.12110066,0.83302209,0.8600785486990095,0.87889934,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
172,2024,FUNC,First United Corp,1973.022,28.029,179.295,1574.829,187.722,8.992,1480.351,275.759,20.569,59.978,19.825,11.713,2024,Optimal,0.14066005,0.10009919,0.12037962,0.85933995,0.8180178825511181,0.87962038,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
186,2024,HBCP,Home Bancorp Inc,3443.668,51.33,396.088,2780.696,246.281,10.389,2718.185,403.857,36.427,120.262,14.625,15.608,2024,Optimal,0.12306555,0.06262229,0.09284392,0.87693445,0.8821363139295714,0.90715608,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
188,2024,HBNC,Horizon Bancorp Inc,7801.146,88.244,763.582,5600.652,1345.467,21.78,4847.04,2155.193,35.429,188.604,2.971,27.382,2024,Optimal,0.20106268,0.043010702,0.122036691,0.7989373200000001,0.9175258663836798,0.877963309,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
202,2024,HWBK,Hawthorn Bancshares Inc,1825.185,26.578,149.547,1533.182,132.689,14.107,1466.16,223.801,18.256,58.593,14.316,6.196,2024,Optimal,0.09731322,0.036924096,0.067118658,0.90268678,0.9287814872034762,0.932881342,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
206,2024,INBC,InBankshares Corp,1315.519,22.134,132.097,1129.209,47.297,2.53,914.508,303.027,10.243,44.531,10.71,11.574,2024,Optimal,0.093038772,0.03916097,0.066099871,0.906961228,0.9246296365422578,0.933900129,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
212,2024,JDVB,JD Bancshares Inc,1196.69,21.338,82.503,1026.877,80.454,12.134,726.031,350.162,13.633,43.819,11.144,7.614,2024,Optimal,0.098410784,0.072029107,0.0852199455,0.901589216,0.8656209863525655,0.9147800545,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
221,2024,LARK,Landmark Bancorp Inc,1574.142,23.103,136.215,1328.766,88.505,3.319,1052.046,382.802,13.003,45.724,14.744,13.282,2024,Optimal,0.096903224,0.07253973,0.0847214769999999,0.903096776,0.8647327871015091,0.915278523,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
223,2024,LFGP,Ledyard Financial Group Inc,950.467,18.09,56.537,807.763,74.299,1.295,579.723,270.664,3.261,18.498,16.079,1.254,2024,Optimal,0.10548408,0.11991514,0.11269961,0.89451592,0.7858495957113322,0.88730039,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
226,2024,LSBK,Lake Shore Bancorp Inc,685.504,11.452,89.868,572.978,11.572,3.381,549.72,57.652,4.931,21.063,3.304,3.804,2024,Optimal,0.10739235,0.0522347,0.079813525,0.89260765,0.9007166366971171,0.920186475,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
237,2024,MGYR,Magyar Bancorp Inc,951.918,11.823,110.548,796.674,30.981,5.412,780.162,97.781,7.783,27.974,3.613,3.957,2024,Optimal,0.093816652,0.042451935,0.0681342935,0.906183348,0.9185536837245162,0.9318657065,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
255,2024,NIDB,Northeast Indiana Bancorp Inc,522.324,6.459,48.277,428.94,41.0,6.941,397.334,89.227,4.306,15.167,3.569,5.959,2024,Optimal,0.094907271,0.063252518,0.0790798945,0.905092729,0.8810207040581868,0.9209201055,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
260,2024,NWFL,Norwood Financial Corp.,2317.462,25.018,213.508,1859.163,218.753,7.719,1713.638,411.212,-0.16,62.191,-11.151,7.874,2024,Optimal,0.12299504,0.072792189,0.0978936145,0.8770049600000001,0.864293961595949,0.9021063855,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
265,2024,OFED,Oconee Federal Financial Corp,665.603,6.653,78.771,526.987,55.95,1.124,473.004,133.572,6.255,12.302,6.632,1.178,2024,Optimal,0.11724096,0.062076529,0.0896587445,0.88275904,0.8831034726688701,0.9103412555,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
274,2024,OVBC,Ohio Valley Banc Corp.,1503.412,27.782,150.328,1275.178,49.264,2.511,1061.825,280.176,10.999,48.804,13.171,4.933,2024,Optimal,0.099791973,0.071955032,0.0858735025,0.900208027,0.8657499058225421,0.9141264975,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
277,2024,PBBK,PB Bankshares Inc,451.317,5.375,48.658,354.19,43.996,1.421,349.169,53.229,1.772,11.094,1.313,1.122,2024,Optimal,0.12211188,0.088470724,0.105291302,0.8778881199999999,0.8374403242103184,0.894708698,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
278,2024,PBCO,PBCO Financial Corp,798.897,12.981,87.62,673.794,28.592,0.939,546.599,133.065,8.089,28.642,4.261,0.944,2024,Optimal,0.10307243,0.089455394,0.096263912,0.89692757,0.835779611551494,0.903736088,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
279,2024,PBHC,Pathfinder Bancorp Inc,1474.874,17.81,121.483,1204.524,136.511,17.378,918.986,436.68,3.383,40.989,9.561,22.084,2024,Optimal,0.12010716,0.090916369,0.1055117645,0.87989284,0.8333211021788235,0.8944882355,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
283,2024,PEBO,Peoples Bancorp Inc,9254.247,150.041,1111.59,7590.205,442.515,39.367,6358.003,1918.487,117.205,348.701,99.366,48.936,2024,Optimal,0.099469659,0.051997006,0.0757333325,0.900530341,0.9011460950868904,0.9242666675,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
290,2024,PLBC,Plumas Bancorp,1623.326,21.744,177.9,1371.101,61.832,5.315,1018.571,437.735,28.619,73.691,8.78,4.307,2024,Optimal,0.091659555,0.040611738,0.0661356465,0.908340445,0.9219464157149456,0.9338643535,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
297,2024,PSBQ,PSB Holdings Inc/WI,1465.956,19.752,116.286,1147.349,187.408,5.94,1090.546,287.441,10.289,38.983,6.07,10.413,2024,Optimal,0.16292765,0.07849206,0.120709855,0.83707235,0.8544410980642732,0.879290145,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
298,2024,PVBC,Provident Bancorp Inc,1593.17,29.668,231.087,1308.96,48.425,16.517,1326.595,28.39,7.271,50.491,5.912,20.887,2024,Optimal,0.12707078,0.05162336,0.08934707,0.8729292200000001,0.9018215799238236,0.91065293,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
300,2024,QCRH,QCR Holdings Inc,9026.03,128.186,997.387,7061.187,572.832,34.186,6782.261,1152.318,113.85,231.788,115.529,45.554,2024,Optimal,0.1410367,0.041652783,0.0913447414999999,0.8589633,0.9200255907154812,0.9086552585,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
305,2024,RBKB,Rhinebeck Bancorp Inc,1255.765,20.372,121.833,1030.208,82.314,4.206,980.318,163.907,-8.62,38.231,-9.52,4.134,2024,Optimal,0.1344601,0.086418664,0.110439382,0.8655399,0.8409109363386269,0.889560618,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
308,2024,RNST,Renasant Corp,18034.868,283.768,2678.318,14572.612,588.017,78.992,12885.02,1957.125,195.457,512.196,203.66,121.948,2024,Optimal,0.10590488,0.061817539,0.0838612095,0.89409512,0.883562784132915,0.9161387905,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
311,2024,SBCF,Seacoast Banking Corp of Florida,15176.308,190.569,2183.243,12242.427,628.754,72.664,10299.95,2939.029,120.986,431.971,83.428,98.867,2024,Optimal,0.10326009,0.046473469,0.0748667795,0.89673991,0.9111807984116224,0.9251332205,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
312,2024,SBFG,SB Financial Group Inc,1379.517,23.603,127.508,1152.605,75.585,3.329,1046.735,206.81,11.47,39.922,17.017,5.516,2024,Optimal,0.11715704,0.071590171,0.0943736055,0.88284296,0.8663851667598023,0.9056263945,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
318,2024,SFDL,Security Federal Corp,1611.773,21.799,182.389,1324.033,93.923,6.825,700.444,661.912,9.807,41.827,10.247,7.636,2024,Optimal,0.11785988,0.10805158,0.11295573,0.88214012,0.8049701260296926,0.88704427,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
327,2024,SOMC,Southern Michigan Bancorp Inc,1496.555,22.388,107.223,1251.795,122.471,0.889,1116.434,219.774,10.402,41.087,8.491,0.914,2024,Optimal,0.10761736,0.071067389,0.0893423744999999,0.89238264,0.8672961389173618,0.9106576255,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
328,2024,SOME,Somerset Trust Holding Co,2315.592,36.821,151.249,1881.406,264.349,9.691,1522.856,608.647,24.489,80.531,17.669,20.244,2024,Optimal,0.12614973,0.10420724,0.115178485,0.87385027,0.8112541989853281,0.8848215150000001,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
336,2024,SYBT,Stock Yards Bancorp Inc,8863.419,121.11,940.476,7166.401,527.492,19.178,6520.402,1381.888,114.539,257.04,95.23,22.224,2024,Optimal,0.11058453,0.040421859,0.0755031945,0.88941547,0.9222971746501916,0.9244968055,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
340,2024,TCBS,Texas Community Bancshares Inc,443.457,6.84,52.108,335.828,49.878,1.342,295.638,101.537,-1.305,12.55,-1.903,2.74,2024,Optimal,0.16483992,0.0873137,0.1260768099999999,0.83516008,0.8393955672590165,0.87392319,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
347,2024,TMP,Tompkins Financial Corp,8109.08,127.811,713.444,6471.805,855.817,62.397,6019.922,1587.017,70.85,211.102,88.127,65.185,2024,Optimal,0.12474643,0.040679035,0.0827127325,0.87525357,0.9218221302978395,0.9172872675,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
354,2024,UBCP,United Bancorp Inc,816.656,10.083,63.457,613.494,132.214,4.018,490.971,244.657,7.402,24.8,4.46,4.155,2024,Optimal,0.18127238,0.061226109,0.1212492445,0.81872762,0.8846125090953638,0.8787507555,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
360,2024,UNB,Union Bankshares Inc,1528.358,21.394,66.48,1168.894,278.453,2.02,1157.898,252.258,8.761,38.364,9.723,1.893,2024,Optimal,0.18332581,0.081091951,0.1322088805,0.81667419,0.8499813990382767,0.8677911195,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
361,2024,UNTY,Unity Bancorp Inc,2654.017,29.749,295.583,2100.313,235.588,19.186,2248.494,157.535,41.45,98.611,8.469,15.046,2024,Optimal,0.1339417,0.049776484,0.091859092,0.8660583,0.9051674622957168,0.908140908,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
369,2024,WAFD,WaFd Inc,28060.33,234.148,3000.3,21373.97,3359.095,57.924,21120.107,3105.298,200.041,660.832,60.996,77.418,2024,Optimal,0.11813111,0.052243327,0.0851872185,0.88186889,0.9007010533410587,0.9148127815,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
371,2024,WASH,Washington Trust Bancorp Inc,6930.647,86.26,499.728,5115.8,1177.259,45.301,5137.838,966.122,-28.059,128.448,-27.797,23.307,2024,Optimal,0.18522468,0.074137772,0.129681226,0.81477532,0.8619585421301057,0.870318774,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
381,2024,WTBFA,W T B Financial Corp,10736.971,165.911,934.181,8804.659,866.895,31.404,6882.55,3067.574,55.797,279.928,74.038,75.346,2024,Optimal,0.098802352,0.054349938,0.076576145,0.901197648,0.8969034168995227,0.923423855,0.9087669253373367,0.9363900117657884,3,Network Laggards,Network Laggards
