DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,Lagged NPAs,Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
298,2021,PVBC,Provident Bancorp Inc,1729.283,28.782,233.782,1459.895,17.887,5.419,1453.299,37.622,16.139,61.433,5.166,2.892,2021,Optimal,0.080301287,0.0,0.0401506435,0.919698713,1.0,0.9598493565,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
300,2021,QCRH,QCR Holdings Inc,6096.132,100.907,677.01,4922.772,172.105,14.839,4676.304,829.568,98.905,178.233,100.422,2.76,2021,Optimal,0.10851828,0.0,0.05425914,0.89148172,1.0,0.94574086,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
302,2021,QNTO,Quaint Oak Bancorp Inc,554.115,15.538,36.909,447.166,63.405,0.929,409.228,6.211,6.404,20.62,11.982,0.009,2021,Optimal,0.11487249,0.0,0.057436245,0.88512751,1.0,0.942563755,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
304,2021,RBCAA,Republic Bancorp Inc,6093.632,110.088,834.232,4840.418,355.639,26.094,4496.562,552.356,86.789,220.594,86.859,22.344,2021,Optimal,0.1231768,0.051160798,0.087168799,0.8768232,0.9026584741414606,0.912831201,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
307,2021,RMBI,Richmond Mutual Bancorporation Inc,1267.64,18.143,180.482,900.175,180.0,4.832,844.954,376.571,11.145,38.244,5.416,8.058,2021,Optimal,0.23011967,0.0,0.115059835,0.76988033,1.0,0.884940165,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
311,2021,SBCF,Seacoast Banking Corp of Florida,9681.433,115.156,1310.736,8067.589,231.541,48.86,5925.029,2317.359,124.403,276.025,70.727,44.216,2021,Optimal,0.075747515,0.050657041,0.063202278,0.924252485,0.9035707390267228,0.936797722,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
315,2021,SBSI,Southside Bancshares Inc,7259.602,79.892,912.172,5722.327,542.727,17.48,3645.162,2881.321,113.401,189.557,49.336,11.609,2021,Optimal,0.12895374,0.0078725516,0.0684131458,0.87104626,0.9843778827243538,0.9315868542,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
320,2021,SFNC,Simmons First National Corp,24724.759,246.335,3248.841,19366.548,1956.828,143.866,12012.503,8642.766,271.156,591.532,191.815,76.252,2021,Optimal,0.1251795,0.0,0.06258975,0.8748205,1.0,0.93741025,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
330,2021,SRCE,1st Source Corp,8096.289,105.808,969.464,6679.065,351.406,64.533,5346.214,1890.23,118.534,236.638,100.092,41.334,2021,Optimal,0.087279644,0.027869968,0.057574806,0.912720356,0.9457714129847988,0.942425194,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
332,2021,SSBI,Summit State Bank,958.08,12.72,84.282,811.6,55.623,0.264,833.316,73.687,14.698,37.606,4.901,0.487,2021,Optimal,0.07755122,0.0,0.03877561,0.92244878,1.0,0.96122439,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
334,2021,STD2,Santander Holdings USA Inc,159821.231,1975.292,24467.35,81598.172,46985.199,1976.334,92075.812,19076.755,2982.362,6189.521,4452.187,2149.341,2021,Optimal,0.42539377,0.0,0.212696885,0.57460623,1.0,0.787303115,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
342,2021,TECTP,Tectonic Financial Inc,585.011,24.947,84.787,444.169,47.954,1.793,428.747,39.361,17.034,25.757,36.624,3.667,2021,Optimal,0.16710133,0.0098251368,0.0884632334,0.8328986700000001,0.9805409145762908,0.9115367666,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
344,2021,TFIN,Triumph Financial Inc,5956.25,173.951,858.864,4646.679,392.634,68.478,4867.572,203.023,112.974,369.13,54.501,54.788,2021,Optimal,0.13911273,0.0,0.069556365,0.86088727,1.0,0.930443635,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
345,2021,TFSL,TFS Financial Corp,14057.45,108.867,1732.28,8993.605,3110.276,53.554,12573.324,584.566,81.007,231.63,55.299,44.334,2021,Optimal,0.28952811,0.0,0.144764055,0.71047189,1.0,0.855235945,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
348,2021,TOWN,TowneBank,16361.387,245.844,1916.174,13573.626,538.37,16.214,9506.252,1980.215,215.383,402.369,277.961,10.556,2021,Optimal,0.075389429,0.0,0.0376947145,0.924610571,1.0,0.9623052855,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
366,2021,VBTX,Veritex Holdings Inc,9757.249,94.748,1315.079,7363.615,1027.418,87.637,7385.023,1139.779,139.584,280.783,58.405,50.128,2021,Optimal,0.16390699,0.011314383,0.0876106865,0.83609301,0.9776244001070435,0.9123893135,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
367,2021,VLY,Valley National Bancorp,43446.443,375.865,5084.066,35632.412,2418.921,194.557,34153.657,3832.814,473.84,1209.901,155.013,245.406,2021,Optimal,0.081948329,0.0,0.0409741645,0.918051671,1.0,0.9590258355,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
378,2021,WSBF,Waterstone Financial Inc,2215.858,135.115,432.773,1233.386,483.392,5.882,1205.785,203.454,70.791,55.515,203.195,5.722,2021,Optimal,0.39481624,0.0,0.19740812,0.6051837600000001,1.0,0.80259188,0.9277338271067884,0.8996884017114126,2,Transformation Specialists,Transformation Specialists
