DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,Lagged NPAs,Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
63,2024,CBFV,CB Financial Services Inc,1481.564,18.821,147.378,1283.517,37.569,2.402,1092.626,262.153,12.594,46.068,5.494,1.789,2024,Optimal,0.068048043,0.055370546,0.0617092945,0.931951957,0.8950689950371231,0.9382907055,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
71,2024,CCNE,CNB Financial Corp/PA,6192.01,74.536,610.695,5371.364,160.656,31.805,4608.956,825.785,54.575,187.469,39.114,59.485,2024,Optimal,0.039456646,0.097625917,0.0685412815,0.960543354,0.8221144098586367,0.9314587185,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
72,2024,CEFC,Commercial National Financial Corp,566.643,8.678,50.53,498.507,14.949,0.939,395.651,82.075,5.863,18.675,2.407,1.557,2024,Optimal,0.051427572,0.14618838,0.098807976,0.948572428,0.7449138683468419,0.901192024,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
73,2024,CFBK,CF Bankshares Inc,2065.523,14.172,168.437,1755.795,113.909,5.722,1739.493,22.601,13.387,46.644,5.175,14.719,2024,Optimal,0.0012297377,0.076001156,0.03861544685,0.9987702623,0.8587340625496502,0.96138455315,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
80,2024,CHMG,Chemung Financial Corp,2776.147,36.54,215.309,2396.883,118.518,10.738,2071.419,544.602,23.671,74.059,23.23,9.606,2024,Optimal,0.059068361,0.053188363,0.056128362,0.940931639,0.8989955360910117,0.943871638,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
91,2024,CPF,Central Pacific Financial Corp.,7472.096,85.941,538.385,6644.011,188.37,7.008,5332.852,1341.517,53.412,211.733,38.723,11.018,2024,Optimal,0.0085666585,0.06561002,0.03708833925,0.9914333415,0.8768592284821045,0.96291166075,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
92,2024,CPKF,Chesapeake Financial Shares Inc,1524.646,32.156,111.744,1371.424,31.936,2.128,877.822,502.069,11.428,46.051,22.864,2.9,2024,Optimal,0.042551813,0.076032189,0.059292001,0.957448187,0.8586804562591018,0.940707999,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
93,2024,CSBB,CSB Bancorp Inc/OH,1191.5,13.623,114.835,1044.887,27.145,0.396,737.641,331.529,10.012,36.853,7.102,1.719,2024,Optimal,0.04971182,0.043124745,0.0464182825,0.95028818,0.917316226641714,0.9535817175,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
94,2024,CSHX,Cashmere Valley Bank,2121.563,27.584,232.167,1837.953,36.0,2.095,962.369,849.608,28.159,63.179,20.557,3.399,2024,Optimal,0.060137946,0.078767125,0.0694525355,0.939862054,0.8539682510254474,0.9305474645,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
96,2024,CUBI,Customers Bancorp Inc,22308.241,175.836,1836.683,18846.461,1447.811,27.209,14448.762,3107.845,181.469,654.404,60.434,55.807,2024,Optimal,0.0,0.09195473,0.045977365,1.0,0.8315777614700198,0.954022635,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
103,2024,CZWI,Citizens Community Bancorp Inc,1748.519,22.741,179.084,1488.148,67.682,15.368,1368.981,245.557,13.751,46.474,10.107,14.269,2024,Optimal,0.081400015,0.064436998,0.0729185065,0.918599985,0.878927549265814,0.9270814935,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
104,2024,DCOM,Dime Community Bancshares Inc,14353.258,136.114,1396.517,11686.141,979.318,29.099,10871.943,1397.138,29.084,318.054,-3.955,49.479,2024,Optimal,0.072233033,0.072856658,0.0725448455,0.927766967,0.8641819343586531,0.9274551545,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
113,2024,ENBP,ENB Financial Corp,2219.831,34.043,130.984,1890.443,185.943,3.277,1427.269,636.929,15.317,56.741,18.13,11.887,2024,Optimal,0.08266463,0.074040331,0.0783524805,0.91733537,0.8621274660495035,0.9216475195,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
118,2024,EXSR,Exchange Bank of Santa Rosa California,3300.488,42.678,280.809,2832.443,147.661,4.199,1618.579,1377.345,23.853,81.263,23.385,9.947,2024,Optimal,0.061618238,0.053481254,0.057549746,0.938381762,0.8984675734913457,0.942450254,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
121,2024,FBK,FB Financial Corp,13157.482,183.813,1567.631,11210.434,236.813,86.483,9602.384,1570.757,116.035,416.503,39.07,121.915,2024,Optimal,0.061471608,0.081823897,0.0716477525,0.938528392,0.8487297290679094,0.9283522475,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
128,2024,FCCO,First Community Corp,1958.021,29.263,144.494,1675.901,120.72,0.864,1220.542,491.674,13.955,52.04,14.004,0.81,2024,Optimal,0.079341516,0.097040934,0.088191225,0.920658484,0.8230860289849494,0.911808775,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
131,2024,FDBC,Fidelity D & D Bancorp Inc,2584.616,28.843,203.969,2340.82,16.991,3.323,1798.802,561.182,20.794,61.865,19.013,7.805,2024,Optimal,0.0067508472,0.063618923,0.0351848850999999,0.9932491528,0.8803727131507608,0.9648151149,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
139,2024,FFWM,First Foundation Inc,12645.265,83.917,1053.363,9870.279,1627.149,20.213,7941.393,2063.859,-92.407,182.644,-65.872,46.654,2024,Optimal,0.052432624,0.18657317,0.119502897,0.947567376,0.6855260598889154,0.880497103,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
141,2024,FGFH,Foresight Financial Group Inc,1633.219,24.67,153.398,1400.703,61.732,16.045,1115.351,380.8,12.664,48.987,7.193,28.472,2024,Optimal,0.082317986,0.061323587,0.0718207865,0.917682014,0.8844394155540426,0.9281792135,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
146,2024,FISI,Financial Institutions Inc,6117.085,66.126,568.984,5104.731,256.605,26.802,4479.204,1045.367,-41.646,163.589,-46.681,41.466,2024,Optimal,0.069547138,0.066962251,0.0682546944999999,0.930452862,0.8744805621056597,0.9317453055,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
148,2024,FIZN,First Citizens Bancshares Inc,2506.201,30.742,182.689,2150.728,152.214,1.845,1484.274,732.077,17.482,54.823,17.3,3.263,2024,Optimal,0.063745899,0.099787134,0.0817665165,0.936254101,0.8185337309101489,0.9182334835,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
153,2024,FMBM,F & M Bank Corp,1302.011,18.359,86.138,1195.105,7.564,6.524,839.949,330.539,7.285,33.932,10.766,7.154,2024,Optimal,0.01944343,0.10839606,0.063919745,0.98055657,0.8044091567774068,0.936080255,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
155,2024,FMNB,Farmers National Banc Corp/OH,5118.924,58.925,406.028,4266.779,401.092,15.229,3268.346,1311.958,45.949,128.368,41.716,22.851,2024,Optimal,0.077084114,0.1044672,0.090775657,0.922915886,0.8108278815341914,0.909224343,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
161,2024,FNWD,Finward Bancorp,2060.699,27.737,151.414,1760.566,120.12,12.879,1508.976,340.101,12.13,48.447,22.647,15.157,2024,Optimal,0.075418961,0.11872016,0.0970695605,0.924581039,0.7877571813848424,0.9029304395,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
162,2024,FOTB,First Ottawa Bancshares Inc,1718.09,20.577,105.212,1512.951,91.279,4.908,1449.832,186.927,19.006,55.97,6.297,7.8,2024,Optimal,0.04585683,0.075152892,0.060504861,0.95414317,0.8602005490396802,0.939495139,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
167,2024,FRST,Primis Financial Corp,3690.115,66.615,364.982,3171.035,128.557,10.809,2887.447,258.388,-16.205,104.222,43.14,16.739,2024,Optimal,0.065346592,0.096288359,0.0808174755,0.934653408,0.8243375327129602,0.9191825245,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
173,2024,FUSB,First US Bancshares Inc,1101.086,15.46,98.624,972.557,22.844,3.002,823.039,169.826,8.17,36.149,3.583,5.458,2024,Optimal,0.055945007,0.11693702,0.0864410135,0.944054993,0.7906112557716102,0.9135589865,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
175,2024,FXNC,First National Corp/VA,2010.281,25.134,166.531,1803.778,32.476,6.763,1466.595,277.329,6.966,52.452,16.38,7.024,2024,Optimal,0.025335291,0.14250292,0.0839191055,0.974664709,0.7505425719174529,0.9160808945,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
176,2024,GABC,German American Bancorp Inc,6295.91,82.257,715.067,5329.075,214.615,9.191,4124.902,1532.063,83.811,190.591,62.66,11.122,2024,Optimal,0.068725743,0.046627629,0.057676686,0.931274257,0.9108992965443682,0.942323314,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
178,2024,GCBC,Greene County Bancorp Inc,2825.788,23.836,206.0,2389.222,201.296,5.76,1499.473,1047.979,24.769,50.979,13.908,3.728,2024,Optimal,0.053551717,0.064438183,0.05899495,0.946448283,0.8789254575246668,0.94100505,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
179,2024,GLBZ,Glen Burnie Bancorp,358.956,6.58,17.817,309.189,30.064,0.527,205.219,109.62,-0.112,10.941,1.157,0.36,2024,Optimal,0.048819949,0.14937735,0.0990986495,0.951180051,0.740072570596593,0.9009013505,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
180,2024,GNTY,Guaranty Bancshares Inc,3115.554,46.794,319.074,2692.167,85.293,5.826,2130.855,675.036,31.537,97.879,20.737,4.935,2024,Optimal,0.062364952,0.0629931,0.062679026,0.937635048,0.8814797574885482,0.937320974,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
191,2024,HFBL,Home Federal Bancorp/LA,637.512,9.524,52.803,574.007,7.861,1.596,475.426,95.953,3.593,18.951,1.584,1.937,2024,Optimal,0.031336887,0.11186846,0.0716026735,0.968663113,0.7987739305061321,0.9283973265,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
195,2024,HNVR,Hanover Bancorp Inc,2312.11,25.6,196.638,1954.283,141.519,15.061,1985.524,95.398,12.346,53.092,15.339,16.368,2024,Optimal,0.075881132,0.08943049,0.082655811,0.924118868,0.8358215768313956,0.917344189,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
201,2024,HTBK,Heritage Commerce Corp,5645.006,63.952,689.727,4820.031,70.219,7.707,3491.937,878.846,40.528,163.648,8.748,7.667,2024,Optimal,0.051769312,0.17589012,0.113829716,0.948230688,0.7008391906549908,0.886170284,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
207,2024,INBK,First Internet Bancorp,5737.859,51.756,384.063,4933.206,400.15,10.354,4170.646,865.501,25.276,87.377,47.345,28.905,2024,Optimal,0.016673533,0.11715637,0.0669149515,0.983326467,0.7902596751070756,0.9330850485,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
211,2024,ISTR,Investar Holding Corp,2722.812,38.615,241.296,2345.944,103.121,10.238,2125.084,392.903,20.252,69.753,14.205,14.044,2024,Optimal,0.06454102,0.076641675,0.0705913475,0.93545898,0.857628258724055,0.9294086525,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
229,2024,MBKL,MBT Bancshares Inc,612.276,9.689,44.423,529.148,35.498,2.177,450.262,129.016,5.94,20.923,4.289,2.032,2024,Optimal,0.071896428,0.089283263,0.0805898455,0.928103572,0.8360697055895184,0.9194101545,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
236,2024,MFGI,Merchants Financial Group Inc,2782.107,41.146,275.72,2423.758,55.311,10.587,2114.775,324.603,18.539,80.697,31.729,13.462,2024,Optimal,0.055499071,0.10148637,0.0784927205,0.944500929,0.8157283235379481,0.9215072795,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
239,2024,MOFG,MidWestOne Financial Group Inc,6236.329,82.228,559.696,5477.982,118.741,30.288,4315.627,1333.589,-60.289,157.537,-88.247,25.184,2024,Optimal,0.033834273,0.04985519,0.0418447314999999,0.966165727,0.9050246348736914,0.9581552685,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
245,2024,MVBF,MVB Financial Corp,3128.704,67.955,305.791,2693.615,104.623,9.092,2100.131,454.223,20.091,109.198,42.913,27.434,2024,Optimal,0.066303499,0.14500469,0.1056540944999999,0.933696501,0.7467177361518057,0.8943459055,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
246,2024,MYFW,First Western Financial Inc,2919.037,45.04,252.322,2514.209,130.562,50.816,2425.565,81.588,8.473,64.324,27.68,48.681,2024,Optimal,0.067174325,0.089412872,0.0782935985,0.932825675,0.8358512657632706,0.9217064015,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
254,2024,NIC,Nicolet Bankshares Inc,8796.795,108.414,1172.898,7403.684,170.285,27.892,6626.584,867.56,124.059,268.065,82.267,29.112,2024,Optimal,0.066456821,0.039043933,0.052750377,0.933543179,0.9248464251414864,0.947249623,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
257,2024,NRIM,Northrim BanCorp Inc,3041.869,67.847,267.116,2680.189,40.842,5.81,2129.263,529.417,36.971,113.183,42.041,11.598,2024,Optimal,0.044528386,0.073450784,0.058989585,0.955471614,0.8631501600356556,0.941010415,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
261,2024,NWPP,New Peoples Bankshares Inc,854.925,14.508,70.741,749.982,28.399,3.691,657.536,95.984,8.204,28.521,11.254,3.387,2024,Optimal,0.073003543,0.11161849,0.0923110165,0.926996457,0.7991784213664889,0.9076889835,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
263,2024,OBT,Orange County Bancorp Inc,2509.927,36.413,185.531,2153.359,146.786,4.427,1815.751,453.491,27.883,91.766,15.972,6.299,2024,Optimal,0.070924328,0.092236728,0.081580528,0.929075672,0.8311048774767075,0.918419472,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
268,2024,OPBK,OP Bancorp,2366.013,31.717,204.993,2027.285,102.857,8.082,1956.852,202.346,21.069,65.608,16.427,25.357,2024,Optimal,0.069787031,0.036310405,0.0530487179999999,0.930212969,0.9299236892251408,0.946951282,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
271,2024,ORRF,Orrstown Financial Services Inc,5441.589,76.581,516.682,4623.096,224.177,25.527,3931.214,849.943,22.05,155.254,37.435,24.249,2024,Optimal,0.069521278,0.10740771,0.088464494,0.930478722,0.806019573405354,0.911535506,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
282,2024,PEBK,Peoples Bancorp of North Carolina Inc.,1651.962,28.209,130.563,1484.731,19.6,3.887,1138.404,390.731,16.353,54.079,27.715,4.809,2024,Optimal,0.040526352,0.040044548,0.04028545,0.959473648,0.9229945523448868,0.95971455,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
284,2024,PFBC,Preferred Bank of Los Angeles,6923.429,53.648,763.152,5916.848,165.459,45.435,5631.381,383.727,130.662,272.628,13.565,52.842,2024,Optimal,0.015351038,0.047996647,0.0316738425,0.984648962,0.908403052362056,0.9683261575,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
288,2024,PGC,Peapack-Gladstone Financial Corp,7011.238,122.325,605.849,6129.022,178.478,61.324,5512.326,911.593,32.988,149.006,79.122,100.168,2024,Optimal,0.04173781,0.033331026,0.037534418,0.95826219,0.935488192725571,0.962465582,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
291,2024,PNBK,Patriot National Bancorp Inc,1012.292,17.896,4.265,966.597,34.625,21.311,707.472,86.598,-39.882,20.077,8.362,28.714,2024,Optimal,0.0,0.334515,0.1672575,1.0,0.4986718021153752,0.8327424999999999,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
294,2024,PPBN,Pinnacle Bankshares Corp,1043.994,16.362,78.386,950.919,11.268,1.557,711.108,177.438,9.178,35.448,7.879,1.582,2024,Optimal,0.035046881,0.11590885,0.0754778654999999,0.964953119,0.7922610793883389,0.9245221345,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
301,2024,QNBC,QNB Corp,1870.894,19.741,103.349,1628.541,125.838,1.94,1216.048,551.995,11.448,42.862,6.913,1.975,2024,Optimal,0.050540755,0.061673103,0.056106929,0.949459245,0.8838190346430959,0.943893071,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
313,2024,SBKO,Summit Bank Group Inc,1254.851,20.058,108.728,1113.884,23.205,2.308,1047.922,45.559,11.306,50.937,1.046,2.456,2024,Optimal,0.059957538,0.059906409,0.0599319735,0.940042462,0.886959058854035,0.9400680265,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
319,2024,SFIGA,Star Financial Group Inc,2975.885,44.878,211.651,2603.176,135.31,4.33,1713.337,1021.636,23.708,83.678,30.412,3.97,2024,Optimal,0.051477888,0.061559482,0.056518685,0.948522112,0.8840206638557442,0.943481315,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
320,2024,SFNC,Simmons First National Corp,26876.049,284.124,3528.872,21885.75,1218.093,90.271,17005.937,6166.062,152.693,628.465,147.171,121.229,2024,Optimal,0.079401552,0.051311944,0.0653567479999999,0.920598448,0.9023849309563252,0.934643252,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
322,2024,SHBI,Shore Bancshares Inc,6230.763,66.579,541.066,5528.336,135.561,13.701,4771.988,656.356,43.889,170.549,31.147,24.796,2024,Optimal,0.0089411089,0.097081597,0.05301135295,0.9910588911,0.8230184568486568,0.94698864705,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
323,2024,SLBK,Skyline Bankshares Inc,1217.599,17.77,88.668,1092.203,30.776,1.731,984.459,122.321,7.425,39.47,7.285,2.703,2024,Optimal,0.046028093,0.071063341,0.058545717,0.953971907,0.867303196216852,0.941454283,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
325,2024,SMBK,SmartFinancial Inc,5275.904,72.1,491.461,4686.483,60.291,9.735,3906.34,623.727,36.141,137.35,34.152,10.088,2024,Optimal,0.025712157,0.06622493,0.0459685435,0.974287843,0.8757768119340448,0.9540314565,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
338,2024,TCBI,Texas Capital Bancshares Inc,30731.883,466.578,3367.936,25238.599,1770.553,81.398,22450.066,4396.115,77.508,901.3,31.046,111.165,2024,Optimal,0.082649154,0.044438811,0.0635439825,0.917350846,0.9149039454835042,0.9364560175,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
341,2024,TCBX,Third Coast Bancshares Inc,4942.446,65.116,460.719,4310.498,132.534,17.319,3966.425,400.005,47.671,160.758,10.621,28.808,2024,Optimal,0.042557701,0.095648937,0.069103319,0.957442299,0.8254022182289581,0.930896681,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
349,2024,TRCY,Tri City Bankshares Corp,1907.15,30.891,153.555,1738.134,11.533,6.604,1177.752,479.657,11.727,52.968,12.529,7.393,2024,Optimal,0.022041119,0.12228711,0.0721641145,0.977958881,0.7820751768235135,0.9278358855,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
350,2024,TRMK,Trustmark Corp,18152.422,266.239,1962.327,15108.175,849.805,106.875,13089.942,3027.919,223.009,584.421,-23.419,86.026,2024,Optimal,0.078315833,0.033802034,0.0560589335,0.921684167,0.9346063697143006,0.9439410665,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
351,2024,TRST,TrustCo Bank Corp NY,6238.744,48.149,676.343,5390.983,124.94,17.86,5098.058,370.057,48.833,151.939,19.834,20.975,2024,Optimal,0.0055964626,0.045664567,0.0256305148,0.9944035374,0.9126592438127435,0.9743694852,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
355,2024,UBFO,United Security Bancshares,1211.718,13.884,130.362,1057.622,14.733,16.456,928.462,160.708,14.783,46.85,4.713,17.201,2024,Optimal,0.054492168,0.085798003,0.0701450855,0.945507832,0.8419632330084512,0.9298549145,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
356,2024,UBOH,United Bancshares Inc/OH,1189.33,15.34,94.74,1071.105,18.082,1.421,762.165,237.779,9.155,32.299,8.419,4.276,2024,Optimal,0.032638465,0.17005937,0.1013489175,0.967361535,0.7093149726239961,0.8986510825,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
365,2024,VABK,Virginia National Bankshares Corp,1616.826,15.933,160.302,1423.546,29.131,2.732,1235.969,269.73,16.966,46.376,7.589,3.021,2024,Optimal,0.040800701,0.049044268,0.0449224845,0.959199299,0.9064972384940384,0.9550775155,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
366,2024,VBTX,Veritex Holdings Inc,12768.341,140.971,1601.069,10752.592,251.424,95.823,9504.544,1547.158,107.241,385.245,40.402,79.172,2024,Optimal,0.055795411,0.0355605,0.0456779555,0.944204589,0.931321250665702,0.9543220445,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
376,2024,WNEB,Western New England Bancorp Inc,2653.09,32.686,235.91,2262.647,130.814,6.421,2070.189,371.955,11.666,59.817,12.903,5.381,2024,Optimal,0.068871536,0.060500667,0.0646861015,0.931128464,0.8859016898666412,0.9353138985,0.9087669253373367,0.9363900117657884,4,Funding-Rich Underperformers,Funding-Rich Underperformers
