DMU,Year,Ticker,Bank Name,Assets,Employee Expense,Equity,Deposits,Borrowings,Lagged NPAs,Performing Loans,Investment,Net Income,Net-interest Income,Non-interest Income,NPAs,LP_Group,LP_Status,beta1,beta2,overall_beta,Stage1_Efficiency,Stage2_Efficiency,Overall_Efficiency,Stage1_Mean,Stage2_Mean,Class,Class_Name,Quadrant_Name
347,2022,TMP,Tompkins Financial Corp,7670.686,123.23,617.39,6602.295,382.079,31.292,5268.911,1925.808,85.03,230.281,77.972,32.996,2022,Optimal,0.055643604,0.03967231,0.047657957,0.944356396,0.9236830497101534,0.952342043,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
348,2022,TOWN,TowneBank,15845.267,255.625,1888.757,13294.223,400.187,10.556,10794.602,2405.335,188.987,461.365,225.57,6.833,2022,Optimal,0.075904085,0.0,0.0379520425,0.924095915,1.0,0.9620479575,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
349,2022,TRCY,Tri City Bankshares Corp,2038.496,30.286,128.57,1891.341,12.717,3.132,1177.932,694.862,17.466,57.593,18.272,8.118,2022,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
350,2022,TRMK,Trustmark Corp,18015.478,287.44,1492.268,14437.648,1724.319,67.255,12204.039,3518.596,71.887,494.708,205.144,67.958,2022,Optimal,0.11705188,0.059622856,0.088337368,0.88294812,0.8874640054008045,0.911662632,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
351,2022,TRST,TrustCo Bank Corp NY,6000.052,45.904,599.987,5192.81,171.68,19.118,4733.201,495.017,75.234,180.135,19.26,19.554,2022,Optimal,0.039971988,0.072997997,0.0564849925,0.960028012,0.8639363778793707,0.9435150075,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
352,2022,TSBK,Timberland Bancorp Inc,1860.508,20.816,218.569,1632.176,2.066,3.17,1146.129,314.052,23.6,55.834,12.624,2.165,2022,Optimal,0.054364169,0.0,0.0271820845,0.945635831,1.0,0.9728179155,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
353,2022,UBAB,United Bancorporation of Alabama Inc,1407.237,17.201,212.607,1169.038,18.939,11.632,722.515,339.042,18.685,43.392,14.664,7.063,2022,Optimal,0.10717589,0.14977109,0.12847349,0.8928241100000001,0.7394766813975119,0.87152651,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
354,2022,UBCP,United Bancorp Inc,757.4,10.305,59.737,649.913,41.832,4.624,460.875,220.123,8.657,24.388,4.083,3.701,2022,Optimal,0.085064249,0.13705834,0.1110612944999999,0.914935751,0.7589247003808088,0.8889387055,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
355,2022,UBFO,United Security Bancshares,1299.193,11.833,112.463,1165.484,12.976,16.649,980.178,210.86,15.686,46.062,1.838,19.519,2022,Optimal,0.035048556,0.0,0.017524278,0.964951444,1.0,0.982475722,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
356,2022,UBOH,United Bancshares Inc/OH,1087.293,18.452,82.691,953.883,45.746,1.24,683.575,285.146,11.31,35.684,9.954,1.737,2022,Optimal,0.059941311,0.11339176,0.0866665355,0.940058689,0.7963129168478847,0.9133334645,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
357,2022,UBSI,United Bankshares Inc,29489.38,288.352,4516.193,22303.166,2434.103,105.586,20558.166,4872.604,379.627,896.431,153.261,60.69,2022,Optimal,0.16225435,0.0,0.081127175,0.83774565,1.0,0.918872825,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
358,2022,UCB,United Community Banks Inc,24008.884,276.205,2700.674,19876.507,1075.284,32.855,15334.627,6227.981,277.472,752.357,137.707,44.281,2022,Optimal,0.087004304,0.036603398,0.061803851,0.912995696,0.9293782017874496,0.938196149,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
359,2022,UMBF,UMB Financial Corp,38512.461,524.431,2667.093,32639.133,2666.978,92.3,21029.253,13215.297,431.682,913.797,554.233,19.337,2022,Optimal,0.064444679,0.0,0.0322223395,0.935555321,1.0,0.9677776605,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
360,2022,UNB,Union Bankshares Inc,1336.489,19.113,55.22,1201.912,68.46,4.748,959.493,251.531,12.615,39.424,8.987,2.397,2022,Optimal,0.013274695,0.14369879,0.0784867425,0.986725305,0.7487121762190551,0.9215132575,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
361,2022,UNTY,Unity Bancorp Inc,2444.948,26.949,239.231,1787.528,398.951,9.686,2078.631,160.01,38.457,90.108,8.045,9.065,2022,Optimal,0.21063225,0.048632006,0.1296321279999999,0.78936775,0.907246763932933,0.870367872,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
362,2022,USB,U.S. Bancorp,674805.0,9157.0,51232.0,524976.0,72545.0,878.0,378132.0,161650.0,5825.0,14728.0,9456.0,1016.0,2022,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
363,2022,UVSP,Univest Financial Corp,7222.016,115.806,776.5,5913.526,473.554,34.038,6123.23,541.403,78.12,218.297,77.885,33.535,2022,Optimal,0.10241833,0.0016610062,0.0520396681,0.89758167,0.996683496333153,0.9479603319,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
364,2022,UWHR,Uwharrie Capital Corp,1019.49,19.655,37.397,939.856,32.644,0.972,497.889,356.709,7.684,27.74,10.133,0.399,2022,Optimal,0.0,0.18474387,0.092371935,1.0,0.6881285910346174,0.907628065,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
365,2022,VABK,Virginia National Bankshares Corp,1623.359,17.26,133.416,1478.338,9.586,1.906,936.415,543.323,23.438,53.547,13.661,1.378,2022,Optimal,0.018903203,0.0057134794,0.0123083412,0.981096797,0.9886379579929492,0.9876916588,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
366,2022,VBTX,Veritex Holdings Inc,12154.361,117.841,1449.773,9123.234,1421.102,50.128,9482.651,1403.892,146.315,364.657,52.822,43.667,2022,Optimal,0.17142268,0.039041492,0.105232086,0.82857732,0.9248509471458144,0.894767914,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
367,2022,VLY,Valley National Bancorp,57462.749,526.737,6400.802,47636.914,2097.431,245.406,46917.2,5137.466,568.851,1655.64,206.793,271.984,2022,Optimal,0.070847073,0.0,0.0354235365,0.929152927,1.0,0.9645764635,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
368,2022,WABC,Westamerica Bancorporation,6950.317,46.125,602.11,6225.29,73.538,1.031,958.488,5259.557,122.034,219.831,45.121,0.774,2022,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
369,2022,WAFD,WaFd Inc,20772.131,193.917,2274.26,16029.57,2152.974,43.625,16286.372,2609.409,236.33,594.589,67.023,44.554,2022,Optimal,0.14447655,0.032706957,0.0885917535,0.85552345,0.9366578160855752,0.9114082465,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
370,2022,WAL,Western Alliance Bancorporation,67734.0,539.5,5356.0,53644.0,7377.0,87.3,51862.0,8760.0,1057.3,2216.3,324.6,98.0,2022,Optimal,0.09864818,0.0,0.04932409,0.90135182,1.0,0.95067591,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
371,2022,WASH,Washington Trust Bancorp Inc,6660.051,83.804,453.669,5018.962,1032.239,14.203,5110.139,1037.391,71.681,155.99,62.602,12.846,2022,Optimal,0.17518541,0.060075719,0.1176305645,0.82481459,0.886657683176309,0.8823694355,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
372,2022,WBS,Webster Financial Corp,71277.521,723.62,8056.186,54054.34,7924.791,112.59,49764.426,14903.294,644.283,2034.286,440.783,206.136,2022,Optimal,0.15850841,0.0,0.079254205,0.84149159,1.0,0.920745795,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
373,2022,WCCB,West Coast Community Bancorp,1744.487,17.076,197.676,1530.782,4.811,0.375,1222.476,332.2,30.944,70.209,4.544,3.153,2022,Optimal,0.054172663,0.0,0.0270863315,0.945827337,1.0,0.9729136685,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
374,2022,WCFB,WCF Bancorp Inc,161.128,2.587,23.112,118.666,18.388,0.358,119.272,26.935,0.617,4.602,0.763,0.547,2022,Optimal,0.12378467,0.0,0.061892335,0.87621533,1.0,0.938107665,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
375,2022,WFC,Wells Fargo & Co,1881016.0,34340.0,181875.0,1383985.0,230480.0,7324.0,940963.0,438488.0,13182.0,44950.0,28835.0,5763.0,2022,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
376,2022,WNEB,Western New England Bancorp Inc,2553.15,32.697,228.143,2229.443,71.658,4.964,1991.4,386.754,25.887,79.232,13.332,5.694,2022,Optimal,0.054868026,0.051371908,0.053119967,0.945131974,0.9022764302353796,0.946880033,0.9030261202360312,0.9337132013214337,4,Funding-Rich Underperformers,Funding-Rich Underperformers
377,2022,WSBC,WesBanco Inc,16931.905,204.799,2426.662,13131.09,1174.185,39.488,10702.728,3789.055,192.113,474.313,117.391,42.901,2022,Optimal,0.14586194,0.052131326,0.098996633,0.85413806,0.900903385895384,0.901003367,0.9030261202360312,0.9337132013214337,3,Network Laggards,Network Laggards
378,2022,WSBF,Waterstone Financial Inc,2031.672,99.565,370.486,1199.012,386.784,5.722,1510.178,213.945,19.487,56.954,105.555,4.452,2022,Optimal,0.36609644,0.0,0.18304822,0.63390356,1.0,0.81695178,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
379,2022,WSFS,WSFS Financial Corp,19914.755,283.905,2201.886,16203.569,885.163,33.133,11911.853,5254.915,222.375,662.89,260.134,43.372,2022,Optimal,0.10321978,0.0059810603,0.0546004201499999,0.89678022,0.9881090001869096,0.94539957985,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
380,2022,WTBA,West Bancorporation Inc,3613.218,25.838,211.112,2880.408,490.536,8.948,2742.836,683.451,46.399,91.74,10.208,0.322,2022,Optimal,0.11692504,0.0,0.05846252,0.88307496,1.0,0.94153748,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
381,2022,WTBFA,W T B Financial Corp,10423.09,154.433,867.129,9217.086,222.493,52.292,6042.262,3769.223,114.053,323.12,58.183,3.062,2022,Optimal,0.027657893,0.0,0.0138289465,0.972342107,1.0,0.9861710535,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
382,2022,WTFC,Wintrust Financial Corp.,52949.649,696.107,4796.838,42902.544,3770.381,78.709,39196.485,7218.708,509.682,1495.362,461.053,110.597,2022,Optimal,0.10522726,0.0,0.05261363,0.89477274,1.0,0.94738637,0.9030261202360312,0.9337132013214337,2,Transformation Specialists,Transformation Specialists
383,2022,ZION,Zions Bancorporation National Association,89545.0,1235.0,4893.0,71652.0,11266.0,272.0,55267.0,23422.0,907.0,2520.0,632.0,149.0,2022,Optimal,0.0,0.0,0.0,1.0,1.0,1.0,0.9030261202360312,0.9337132013214337,1,Network Leaders,Network Leaders
